date,state,substance,deaths
2023-03-01,ID,opioid,64.0
2023-04-01,ID,opioid,67.0
2023-05-01,ID,opioid,69.0
2023-06-01,ID,opioid,71.0
2023-07-01,ID,opioid,69.0
2023-08-01,ID,opioid,67.0
2023-09-01,ID,opioid,68.0
2023-10-01,ID,opioid,73.0
2023-11-01,ID,opioid,75.0
2023-12-01,ID,opioid,69.0
2024-01-01,ID,opioid,73.0
2024-02-01,ID,opioid,80.0
2024-03-01,ID,opioid,82.0
2024-04-01,ID,opioid,81.0
2024-05-01,ID,opioid,82.0
2024-06-01,ID,opioid,79.0
2024-07-01,ID,opioid,85.0
2024-08-01,ID,opioid,86.0
2024-09-01,ID,opioid,86.0
2024-10-01,ID,opioid,83.0
2024-11-01,ID,opioid,82.0
2024-12-01,ID,opioid,84.0
2025-01-01,ID,opioid,81.0
2025-02-01,ID,opioid,81.0
2025-03-01,ID,opioid,83.0
2025-04-01,ID,opioid,87.0
2025-05-01,ID,opioid,84.0
2025-06-01,ID,opioid,85.0
2025-07-01,ID,opioid,84.0
2025-08-01,ID,opioid,82.0
2025-09-01,ID,opioid,84.0
2025-10-01,ID,opioid,81.0
2020-03-01,ID,opioid,97.0
2020-04-01,ID,opioid,101.0
2020-05-01,ID,opioid,108.0
2021-02-01,ID,opioid,139.0
2021-04-01,ID,opioid,148.0
2021-05-01,ID,opioid,157.0
2021-06-01,ID,opioid,167.0
2021-07-01,ID,opioid,171.0
2021-08-01,ID,opioid,178.0
2021-09-01,ID,opioid,189.0
2021-10-01,ID,opioid,193.0
2021-11-01,ID,opioid,208.0
2021-12-01,ID,opioid,211.0
2022-01-01,ID,opioid,230.0
2022-02-01,ID,opioid,231.0
2022-03-01,ID,opioid,248.0
2022-04-01,ID,opioid,246.0
2022-05-01,ID,opioid,234.0
2022-06-01,ID,opioid,237.0
2022-07-01,ID,opioid,236.0
2022-08-01,ID,opioid,245.0
2022-09-01,ID,opioid,241.0
2022-10-01,ID,opioid,241.0
2022-11-01,ID,opioid,233.0
2022-12-01,ID,opioid,246.0
2023-01-01,ID,opioid,238.0
2023-02-01,ID,opioid,251.0
2023-03-01,ID,opioid,243.0
2023-04-01,ID,opioid,247.0
2023-05-01,ID,opioid,259.0
2023-06-01,ID,opioid,258.0
2023-07-01,ID,opioid,261.0
2023-08-01,ID,opioid,255.0
2023-09-01,ID,opioid,259.0
2023-10-01,ID,opioid,263.0
2023-11-01,ID,opioid,265.0
2023-12-01,ID,opioid,246.0
2024-01-01,ID,opioid,239.0
2024-02-01,ID,opioid,235.0
2024-03-01,ID,opioid,245.0
2024-04-01,ID,opioid,238.0
2024-05-01,ID,opioid,234.0
2024-06-01,ID,opioid,225.0
2024-07-01,ID,opioid,223.0
2024-08-01,ID,opioid,216.0
2024-09-01,ID,opioid,208.0
2024-10-01,ID,opioid,201.0
2024-11-01,ID,opioid,194.0
2024-12-01,ID,opioid,194.0
2025-01-01,ID,opioid,192.0
2025-02-01,ID,opioid,189.0
2025-03-01,ID,opioid,181.0
2025-04-01,ID,opioid,189.0
2025-05-01,ID,opioid,183.0
2025-06-01,ID,opioid,182.0
2025-07-01,ID,opioid,180.0
2025-08-01,ID,opioid,179.0
2025-09-01,ID,opioid,179.0
2025-10-01,ID,opioid,177.0
2020-03-01,ID,stimulant,85.0
2020-04-01,ID,stimulant,86.0
2020-05-01,ID,stimulant,92.0
2021-02-01,ID,stimulant,89.0
2021-04-01,ID,stimulant,91.0
2021-05-01,ID,stimulant,99.0
2021-06-01,ID,stimulant,106.0
2021-07-01,ID,stimulant,107.0
2021-08-01,ID,stimulant,115.0
2021-09-01,ID,stimulant,120.0
2021-10-01,ID,stimulant,123.0
2021-11-01,ID,stimulant,126.0
2021-12-01,ID,stimulant,131.0
2022-01-01,ID,stimulant,134.0
2022-02-01,ID,stimulant,135.0
2022-03-01,ID,stimulant,137.0
2022-04-01,ID,stimulant,135.0
2022-05-01,ID,stimulant,120.0
2022-06-01,ID,stimulant,121.0
2022-07-01,ID,stimulant,122.0
2022-08-01,ID,stimulant,118.0
2022-09-01,ID,stimulant,120.0
2022-10-01,ID,stimulant,122.0
2022-11-01,ID,stimulant,124.0
2022-12-01,ID,stimulant,124.0
2023-01-01,ID,stimulant,128.0
2023-02-01,ID,stimulant,144.0
2023-03-01,ID,stimulant,150.0
2023-04-01,ID,stimulant,152.0
2023-05-01,ID,stimulant,153.0
2023-06-01,ID,stimulant,155.0
2023-07-01,ID,stimulant,156.0
2023-08-01,ID,stimulant,149.0
2023-09-01,ID,stimulant,145.0
2023-10-01,ID,stimulant,146.0
2023-11-01,ID,stimulant,149.0
2023-12-01,ID,stimulant,143.0
2024-01-01,ID,stimulant,141.0
2024-02-01,ID,stimulant,128.0
2024-03-01,ID,stimulant,132.0
2024-04-01,ID,stimulant,131.0
2024-05-01,ID,stimulant,137.0
2024-06-01,ID,stimulant,135.0
2024-07-01,ID,stimulant,134.0
2024-08-01,ID,stimulant,140.0
2024-09-01,ID,stimulant,136.0
2024-10-01,ID,stimulant,134.0
2024-11-01,ID,stimulant,136.0
2024-12-01,ID,stimulant,134.0
2025-01-01,ID,stimulant,134.0
2025-02-01,ID,stimulant,137.0
2025-03-01,ID,stimulant,133.0
2025-04-01,ID,stimulant,136.0
2025-05-01,ID,stimulant,133.0
2025-06-01,ID,stimulant,125.0
2025-07-01,ID,stimulant,122.0
2025-08-01,ID,stimulant,124.0
2025-09-01,ID,stimulant,126.0
2025-10-01,ID,stimulant,125.0
2015-03-01,IL,cocaine,289.0
2015-04-01,IL,cocaine,303.0
2015-05-01,IL,cocaine,317.0
2015-06-01,IL,cocaine,326.0
2015-07-01,IL,cocaine,326.0
2015-08-01,IL,cocaine,334.0
2015-09-01,IL,cocaine,330.0
2015-10-01,IL,cocaine,335.0
2015-11-01,IL,cocaine,335.0
2015-12-01,IL,cocaine,340.0
2016-01-01,IL,cocaine,345.0
2016-02-01,IL,cocaine,359.0
2016-03-01,IL,cocaine,371.0
2016-04-01,IL,cocaine,390.0
2016-05-01,IL,cocaine,394.0
2016-06-01,IL,cocaine,403.0
2016-07-01,IL,cocaine,422.0
2016-08-01,IL,cocaine,437.0
2016-09-01,IL,cocaine,469.0
2016-10-01,IL,cocaine,474.0
2016-11-01,IL,cocaine,488.0
2016-12-01,IL,cocaine,511.0
2017-01-01,IL,cocaine,548.0
2017-02-01,IL,cocaine,573.0
2017-03-01,IL,cocaine,588.0
2017-04-01,IL,cocaine,599.0
2017-05-01,IL,cocaine,610.0
2017-06-01,IL,cocaine,634.0
2017-07-01,IL,cocaine,646.0
2017-08-01,IL,cocaine,686.0
2017-09-01,IL,cocaine,707.0
2017-10-01,IL,cocaine,732.0
2017-11-01,IL,cocaine,746.0
2017-12-01,IL,cocaine,751.0
2018-01-01,IL,cocaine,759.0
2018-02-01,IL,cocaine,755.0
2018-03-01,IL,cocaine,779.0
2018-04-01,IL,cocaine,786.0
2018-05-01,IL,cocaine,805.0
2018-06-01,IL,cocaine,787.0
2018-07-01,IL,cocaine,788.0
2018-08-01,IL,cocaine,781.0
2018-09-01,IL,cocaine,774.0
2018-10-01,IL,cocaine,786.0
2018-11-01,IL,cocaine,779.0
2018-12-01,IL,cocaine,784.0
2019-01-01,IL,cocaine,770.0
2019-02-01,IL,cocaine,755.0
2019-03-01,IL,cocaine,726.0
2019-04-01,IL,cocaine,720.0
2019-05-01,IL,cocaine,731.0
2019-06-01,IL,cocaine,754.0
2019-07-01,IL,cocaine,770.0
2019-08-01,IL,cocaine,794.0
2019-09-01,IL,cocaine,811.0
2019-10-01,IL,cocaine,818.0
2019-11-01,IL,cocaine,849.0
2019-12-01,IL,cocaine,877.0
2020-01-01,IL,cocaine,903.0
2020-02-01,IL,cocaine,940.0
2020-03-01,IL,cocaine,970.0
2020-04-01,IL,cocaine,1031.0
2020-05-01,IL,cocaine,1075.0
2020-06-01,IL,cocaine,1103.0
2020-07-01,IL,cocaine,1108.0
2020-08-01,IL,cocaine,1109.0
2020-09-01,IL,cocaine,1120.0
2020-10-01,IL,cocaine,1122.0
2020-11-01,IL,cocaine,1131.0
2020-12-01,IL,cocaine,1099.0
2021-01-01,IL,cocaine,1104.0
2021-02-01,IL,cocaine,1104.0
2021-03-01,IL,cocaine,1114.0
2021-04-01,IL,cocaine,1115.0
2021-05-01,IL,cocaine,1100.0
2021-06-01,IL,cocaine,1114.0
2021-07-01,IL,cocaine,1170.0
2021-08-01,IL,cocaine,1190.0
2021-09-01,IL,cocaine,1205.0
2021-10-01,IL,cocaine,1245.0
2021-11-01,IL,cocaine,1253.0
2021-12-01,IL,cocaine,1322.0
2022-01-01,IL,cocaine,1357.0
2022-02-01,IL,cocaine,1380.0
2022-03-01,IL,cocaine,1414.0
2022-04-01,IL,cocaine,1420.0
2022-05-01,IL,cocaine,1437.0
2022-06-01,IL,cocaine,1438.0
2022-07-01,IL,cocaine,1410.0
2022-08-01,IL,cocaine,1427.0
2022-09-01,IL,cocaine,1459.0
2022-10-01,IL,cocaine,1448.0
2022-11-01,IL,cocaine,1502.0
2022-12-01,IL,cocaine,1527.0
2023-01-01,IL,cocaine,1535.0
2023-02-01,IL,cocaine,1544.0
2023-03-01,IL,cocaine,1560.0
2023-04-01,IL,cocaine,1552.0
2023-05-01,IL,cocaine,1549.0
2023-06-01,IL,cocaine,1569.0
2023-07-01,IL,cocaine,1580.0
2023-08-01,IL,cocaine,1589.0
2023-09-01,IL,cocaine,1554.0
2023-10-01,IL,cocaine,1562.0
2023-11-01,IL,cocaine,1520.0
2023-12-01,IL,cocaine,1473.0
2024-01-01,IL,cocaine,1444.0
2024-02-01,IL,cocaine,1432.0
2024-03-01,IL,cocaine,1392.0
2024-04-01,IL,cocaine,1357.0
2024-05-01,IL,cocaine,1320.0
2024-06-01,IL,cocaine,1266.0
2024-07-01,IL,cocaine,1257.0
2024-08-01,IL,cocaine,1215.0
2024-09-01,IL,cocaine,1195.0
2024-10-01,IL,cocaine,1143.0
2024-11-01,IL,cocaine,1104.0
2024-12-01,IL,cocaine,1064.0
2025-01-01,IL,cocaine,1031.0
2025-02-01,IL,cocaine,985.0
2025-03-01,IL,cocaine,967.0
2025-04-01,IL,cocaine,937.0
2025-05-01,IL,cocaine,915.0
2025-06-01,IL,cocaine,919.0
2025-07-01,IL,cocaine,872.0
2025-08-01,IL,cocaine,854.0
2025-09-01,IL,cocaine,833.0
2025-10-01,IL,cocaine,835.0
2015-03-01,IL,opioid,767.0
2015-04-01,IL,opioid,791.0
2015-05-01,IL,opioid,808.0
2015-06-01,IL,opioid,812.0
2015-07-01,IL,opioid,811.0
2015-08-01,IL,opioid,827.0
2015-09-01,IL,opioid,830.0
2015-10-01,IL,opioid,840.0
2015-11-01,IL,opioid,868.0
2015-12-01,IL,opioid,876.0
2016-01-01,IL,opioid,896.0
2016-02-01,IL,opioid,911.0
2016-03-01,IL,opioid,916.0
2016-04-01,IL,opioid,949.0
2016-05-01,IL,opioid,960.0
2016-06-01,IL,opioid,994.0
2016-07-01,IL,opioid,1007.0
2016-08-01,IL,opioid,1017.0
2016-09-01,IL,opioid,1020.0
2016-10-01,IL,opioid,1011.0
2016-11-01,IL,opioid,1014.0
2016-12-01,IL,opioid,1069.0
2017-01-01,IL,opioid,1125.0
2017-02-01,IL,opioid,1159.0
2017-03-01,IL,opioid,1174.0
2017-04-01,IL,opioid,1150.0
2017-05-01,IL,opioid,1158.0
2017-06-01,IL,opioid,1152.0
2017-07-01,IL,opioid,1154.0
2017-08-01,IL,opioid,1158.0
2017-09-01,IL,opioid,1182.0
2017-10-01,IL,opioid,1221.0
2017-11-01,IL,opioid,1250.0
2017-12-01,IL,opioid,1215.0
2018-01-01,IL,opioid,1180.0
2018-02-01,IL,opioid,1153.0
2018-03-01,IL,opioid,1146.0
2018-04-01,IL,opioid,1159.0
2018-05-01,IL,opioid,1154.0
2018-06-01,IL,opioid,1140.0
2018-07-01,IL,opioid,1161.0
2018-08-01,IL,opioid,1150.0
2018-09-01,IL,opioid,1132.0
2018-10-01,IL,opioid,1128.0
2018-11-01,IL,opioid,1087.0
2018-12-01,IL,opioid,1090.0
2019-01-01,IL,opioid,1077.0
2019-02-01,IL,opioid,1048.0
2019-03-01,IL,opioid,1034.0
2019-04-01,IL,opioid,1016.0
2019-05-01,IL,opioid,1029.0
2019-06-01,IL,opioid,1029.0
2019-07-01,IL,opioid,989.0
2019-08-01,IL,opioid,1005.0
2019-09-01,IL,opioid,1009.0
2019-10-01,IL,opioid,976.0
2019-11-01,IL,opioid,984.0
2019-12-01,IL,opioid,1001.0
2020-01-01,IL,opioid,1028.0
2020-02-01,IL,opioid,1057.0
2020-03-01,IL,opioid,1077.0
2020-04-01,IL,opioid,1114.0
2020-05-01,IL,opioid,1166.0
2020-06-01,IL,opioid,1187.0
2020-07-01,IL,opioid,1198.0
2020-08-01,IL,opioid,1177.0
2020-09-01,IL,opioid,1149.0
2020-10-01,IL,opioid,1132.0
2020-11-01,IL,opioid,1123.0
2020-12-01,IL,opioid,1080.0
2021-01-01,IL,opioid,1043.0
2021-02-01,IL,opioid,1005.0
2021-03-01,IL,opioid,988.0
2021-04-01,IL,opioid,951.0
2021-05-01,IL,opioid,863.0
2021-06-01,IL,opioid,835.0
2021-07-01,IL,opioid,842.0
2021-08-01,IL,opioid,858.0
2021-09-01,IL,opioid,844.0
2021-10-01,IL,opioid,845.0
2021-11-01,IL,opioid,822.0
2021-12-01,IL,opioid,801.0
2022-01-01,IL,opioid,810.0
2022-02-01,IL,opioid,805.0
2022-03-01,IL,opioid,769.0
2022-04-01,IL,opioid,745.0
2022-05-01,IL,opioid,723.0
2022-06-01,IL,opioid,694.0
2022-07-01,IL,opioid,650.0
2022-08-01,IL,opioid,597.0
2022-09-01,IL,opioid,581.0
2022-10-01,IL,opioid,561.0
2022-11-01,IL,opioid,548.0
2022-12-01,IL,opioid,546.0
2023-01-01,IL,opioid,501.0
2023-02-01,IL,opioid,490.0
2023-03-01,IL,opioid,487.0
2023-04-01,IL,opioid,473.0
2023-05-01,IL,opioid,476.0
2023-06-01,IL,opioid,478.0
2023-07-01,IL,opioid,464.0
2023-08-01,IL,opioid,467.0
2023-09-01,IL,opioid,462.0
2023-10-01,IL,opioid,463.0
2023-11-01,IL,opioid,453.0
2023-12-01,IL,opioid,436.0
2024-01-01,IL,opioid,434.0
2024-02-01,IL,opioid,429.0
2024-03-01,IL,opioid,406.0
2024-04-01,IL,opioid,412.0
2024-05-01,IL,opioid,397.0
2024-06-01,IL,opioid,379.0
2024-07-01,IL,opioid,392.0
2024-08-01,IL,opioid,380.0
2024-09-01,IL,opioid,364.0
2024-10-01,IL,opioid,347.0
2024-11-01,IL,opioid,349.0
2024-12-01,IL,opioid,345.0
2025-01-01,IL,opioid,345.0
2025-02-01,IL,opioid,336.0
2025-03-01,IL,opioid,346.0
2025-04-01,IL,opioid,319.0
2025-05-01,IL,opioid,312.0
2025-06-01,IL,opioid,306.0
2025-07-01,IL,opioid,283.0
2025-08-01,IL,opioid,276.0
2025-09-01,IL,opioid,274.0
2025-10-01,IL,opioid,269.0
2015-03-01,IL,opioid,112.0
2015-04-01,IL,opioid,113.0
2015-05-01,IL,opioid,107.0
2015-06-01,IL,opioid,102.0
2015-07-01,IL,opioid,99.0
2015-08-01,IL,opioid,99.0
2015-09-01,IL,opioid,99.0
2015-10-01,IL,opioid,102.0
2015-11-01,IL,opioid,102.0
2015-12-01,IL,opioid,100.0
2016-01-01,IL,opioid,100.0
2016-02-01,IL,opioid,100.0
2016-03-01,IL,opioid,100.0
2016-04-01,IL,opioid,105.0
2016-05-01,IL,opioid,109.0
2016-06-01,IL,opioid,113.0
2016-07-01,IL,opioid,110.0
2016-08-01,IL,opioid,110.0
2016-09-01,IL,opioid,109.0
2016-10-01,IL,opioid,116.0
2016-11-01,IL,opioid,119.0
2016-12-01,IL,opioid,123.0
2017-01-01,IL,opioid,136.0
2017-02-01,IL,opioid,138.0
2017-03-01,IL,opioid,138.0
2017-04-01,IL,opioid,138.0
2017-05-01,IL,opioid,140.0
2017-06-01,IL,opioid,135.0
2017-07-01,IL,opioid,148.0
2017-08-01,IL,opioid,153.0
2017-09-01,IL,opioid,161.0
2017-10-01,IL,opioid,156.0
2017-11-01,IL,opioid,156.0
2017-12-01,IL,opioid,154.0
2018-01-01,IL,opioid,149.0
2018-02-01,IL,opioid,151.0
2018-03-01,IL,opioid,159.0
2018-04-01,IL,opioid,167.0
2018-05-01,IL,opioid,163.0
2018-06-01,IL,opioid,168.0
2018-07-01,IL,opioid,159.0
2018-08-01,IL,opioid,157.0
2018-09-01,IL,opioid,153.0
2018-10-01,IL,opioid,157.0
2018-11-01,IL,opioid,157.0
2018-12-01,IL,opioid,159.0
2019-01-01,IL,opioid,149.0
2019-02-01,IL,opioid,141.0
2019-03-01,IL,opioid,130.0
2019-04-01,IL,opioid,117.0
2019-05-01,IL,opioid,120.0
2019-06-01,IL,opioid,120.0
2019-07-01,IL,opioid,131.0
2019-08-01,IL,opioid,133.0
2019-09-01,IL,opioid,135.0
2019-10-01,IL,opioid,131.0
2019-11-01,IL,opioid,134.0
2019-12-01,IL,opioid,142.0
2020-01-01,IL,opioid,153.0
2020-02-01,IL,opioid,163.0
2020-03-01,IL,opioid,169.0
2020-04-01,IL,opioid,188.0
2020-05-01,IL,opioid,204.0
2020-06-01,IL,opioid,219.0
2020-07-01,IL,opioid,217.0
2020-08-01,IL,opioid,221.0
2020-09-01,IL,opioid,221.0
2020-10-01,IL,opioid,225.0
2020-11-01,IL,opioid,226.0
2020-12-01,IL,opioid,219.0
2021-01-01,IL,opioid,213.0
2021-02-01,IL,opioid,207.0
2021-03-01,IL,opioid,205.0
2021-04-01,IL,opioid,197.0
2021-05-01,IL,opioid,184.0
2021-06-01,IL,opioid,165.0
2021-07-01,IL,opioid,157.0
2021-08-01,IL,opioid,157.0
2021-09-01,IL,opioid,164.0
2021-10-01,IL,opioid,161.0
2021-11-01,IL,opioid,160.0
2021-12-01,IL,opioid,167.0
2022-01-01,IL,opioid,171.0
2022-02-01,IL,opioid,172.0
2022-03-01,IL,opioid,169.0
2022-04-01,IL,opioid,165.0
2022-05-01,IL,opioid,161.0
2022-06-01,IL,opioid,162.0
2022-07-01,IL,opioid,167.0
2022-08-01,IL,opioid,168.0
2022-09-01,IL,opioid,155.0
2022-10-01,IL,opioid,155.0
2022-11-01,IL,opioid,158.0
2022-12-01,IL,opioid,152.0
2023-01-01,IL,opioid,152.0
2023-02-01,IL,opioid,157.0
2023-03-01,IL,opioid,160.0
2023-04-01,IL,opioid,163.0
2023-05-01,IL,opioid,166.0
2023-06-01,IL,opioid,173.0
2023-07-01,IL,opioid,165.0
2023-08-01,IL,opioid,161.0
2023-09-01,IL,opioid,164.0
2023-10-01,IL,opioid,164.0
2023-11-01,IL,opioid,156.0
2023-12-01,IL,opioid,154.0
2024-01-01,IL,opioid,146.0
2024-02-01,IL,opioid,141.0
2024-03-01,IL,opioid,138.0
2024-04-01,IL,opioid,137.0
2024-05-01,IL,opioid,137.0
2024-06-01,IL,opioid,130.0
2024-07-01,IL,opioid,134.0
2024-08-01,IL,opioid,129.0
2024-09-01,IL,opioid,130.0
2024-10-01,IL,opioid,130.0
2024-11-01,IL,opioid,127.0
2024-12-01,IL,opioid,124.0
2025-01-01,IL,opioid,133.0
2025-02-01,IL,opioid,131.0
2025-03-01,IL,opioid,135.0
2025-04-01,IL,opioid,131.0
2025-05-01,IL,opioid,127.0
2025-06-01,IL,opioid,134.0
2025-07-01,IL,opioid,135.0
2025-08-01,IL,opioid,136.0
2025-09-01,IL,opioid,136.0
2025-10-01,IL,opioid,134.0
2015-03-01,IL,opioid,236.0
2015-04-01,IL,opioid,245.0
2015-05-01,IL,opioid,243.0
2015-06-01,IL,opioid,235.0
2015-07-01,IL,opioid,244.0
2015-08-01,IL,opioid,250.0
2015-09-01,IL,opioid,253.0
2015-10-01,IL,opioid,260.0
2015-11-01,IL,opioid,256.0
2015-12-01,IL,opioid,263.0
2016-01-01,IL,opioid,270.0
2016-02-01,IL,opioid,277.0
2016-03-01,IL,opioid,283.0
2016-04-01,IL,opioid,282.0
2016-05-01,IL,opioid,291.0
2016-06-01,IL,opioid,312.0
2016-07-01,IL,opioid,329.0
2016-08-01,IL,opioid,337.0
2016-09-01,IL,opioid,357.0
2016-10-01,IL,opioid,350.0
2016-11-01,IL,opioid,370.0
2016-12-01,IL,opioid,378.0
2017-01-01,IL,opioid,396.0
2017-02-01,IL,opioid,411.0
2017-03-01,IL,opioid,426.0
2017-04-01,IL,opioid,433.0
2017-05-01,IL,opioid,434.0
2017-06-01,IL,opioid,438.0
2017-07-01,IL,opioid,439.0
2017-08-01,IL,opioid,451.0
2017-09-01,IL,opioid,458.0
2017-10-01,IL,opioid,481.0
2017-11-01,IL,opioid,480.0
2017-12-01,IL,opioid,484.0
2018-01-01,IL,opioid,482.0
2018-02-01,IL,opioid,467.0
2018-03-01,IL,opioid,462.0
2018-04-01,IL,opioid,459.0
2018-05-01,IL,opioid,458.0
2018-06-01,IL,opioid,455.0
2018-07-01,IL,opioid,449.0
2018-08-01,IL,opioid,429.0
2018-09-01,IL,opioid,416.0
2018-10-01,IL,opioid,404.0
2018-11-01,IL,opioid,404.0
2018-12-01,IL,opioid,404.0
2019-01-01,IL,opioid,401.0
2019-02-01,IL,opioid,398.0
2019-03-01,IL,opioid,379.0
2019-04-01,IL,opioid,369.0
2019-05-01,IL,opioid,374.0
2019-06-01,IL,opioid,374.0
2019-07-01,IL,opioid,378.0
2019-08-01,IL,opioid,398.0
2019-09-01,IL,opioid,399.0
2019-10-01,IL,opioid,398.0
2019-11-01,IL,opioid,397.0
2019-12-01,IL,opioid,413.0
2020-01-01,IL,opioid,416.0
2020-02-01,IL,opioid,444.0
2020-03-01,IL,opioid,471.0
2020-04-01,IL,opioid,495.0
2020-05-01,IL,opioid,506.0
2020-06-01,IL,opioid,507.0
2020-07-01,IL,opioid,516.0
2020-08-01,IL,opioid,523.0
2020-09-01,IL,opioid,522.0
2020-10-01,IL,opioid,519.0
2020-11-01,IL,opioid,529.0
2020-12-01,IL,opioid,513.0
2021-01-01,IL,opioid,501.0
2021-02-01,IL,opioid,479.0
2021-03-01,IL,opioid,475.0
2021-04-01,IL,opioid,468.0
2021-05-01,IL,opioid,465.0
2021-06-01,IL,opioid,481.0
2021-07-01,IL,opioid,483.0
2021-08-01,IL,opioid,485.0
2021-09-01,IL,opioid,497.0
2021-10-01,IL,opioid,507.0
2021-11-01,IL,opioid,507.0
2021-12-01,IL,opioid,512.0
2022-01-01,IL,opioid,527.0
2022-02-01,IL,opioid,534.0
2022-03-01,IL,opioid,527.0
2022-04-01,IL,opioid,513.0
2022-05-01,IL,opioid,503.0
2022-06-01,IL,opioid,487.0
2022-07-01,IL,opioid,466.0
2022-08-01,IL,opioid,453.0
2022-09-01,IL,opioid,457.0
2022-10-01,IL,opioid,448.0
2022-11-01,IL,opioid,436.0
2022-12-01,IL,opioid,425.0
2023-01-01,IL,opioid,413.0
2023-02-01,IL,opioid,416.0
2023-03-01,IL,opioid,414.0
2023-04-01,IL,opioid,417.0
2023-05-01,IL,opioid,416.0
2023-06-01,IL,opioid,405.0
2023-07-01,IL,opioid,406.0
2023-08-01,IL,opioid,405.0
2023-09-01,IL,opioid,377.0
2023-10-01,IL,opioid,376.0
2023-11-01,IL,opioid,372.0
2023-12-01,IL,opioid,361.0
2024-01-01,IL,opioid,362.0
2024-02-01,IL,opioid,347.0
2024-03-01,IL,opioid,332.0
2024-04-01,IL,opioid,319.0
2024-05-01,IL,opioid,317.0
2024-06-01,IL,opioid,308.0
2024-07-01,IL,opioid,308.0
2024-08-01,IL,opioid,296.0
2024-09-01,IL,opioid,296.0
2024-10-01,IL,opioid,288.0
2024-11-01,IL,opioid,270.0
2024-12-01,IL,opioid,267.0
2025-01-01,IL,opioid,258.0
2025-02-01,IL,opioid,257.0
2025-03-01,IL,opioid,256.0
2025-04-01,IL,opioid,252.0
2025-05-01,IL,opioid,237.0
2025-06-01,IL,opioid,246.0
2025-07-01,IL,opioid,236.0
2025-08-01,IL,opioid,230.0
2025-09-01,IL,opioid,228.0
2025-10-01,IL,opioid,214.0
2015-03-01,IL,opioid,333.0
2015-04-01,IL,opioid,344.0
2015-05-01,IL,opioid,336.0
2015-06-01,IL,opioid,324.0
2015-07-01,IL,opioid,330.0
2015-08-01,IL,opioid,337.0
2015-09-01,IL,opioid,342.0
2015-10-01,IL,opioid,351.0
2015-11-01,IL,opioid,344.0
2015-12-01,IL,opioid,346.0
2016-01-01,IL,opioid,355.0
2016-02-01,IL,opioid,360.0
2016-03-01,IL,opioid,366.0
2016-04-01,IL,opioid,368.0
2016-05-01,IL,opioid,379.0
2016-06-01,IL,opioid,402.0
2016-07-01,IL,opioid,416.0
2016-08-01,IL,opioid,423.0
2016-09-01,IL,opioid,443.0
2016-10-01,IL,opioid,442.0
2016-11-01,IL,opioid,465.0
2016-12-01,IL,opioid,479.0
2017-01-01,IL,opioid,506.0
2017-02-01,IL,opioid,525.0
2017-03-01,IL,opioid,536.0
2017-04-01,IL,opioid,543.0
2017-05-01,IL,opioid,548.0
2017-06-01,IL,opioid,550.0
2017-07-01,IL,opioid,561.0
2017-08-01,IL,opioid,578.0
2017-09-01,IL,opioid,592.0
2017-10-01,IL,opioid,610.0
2017-11-01,IL,opioid,611.0
2017-12-01,IL,opioid,612.0
2018-01-01,IL,opioid,607.0
2018-02-01,IL,opioid,593.0
2018-03-01,IL,opioid,597.0
2018-04-01,IL,opioid,602.0
2018-05-01,IL,opioid,598.0
2018-06-01,IL,opioid,601.0
2018-07-01,IL,opioid,588.0
2018-08-01,IL,opioid,564.0
2018-09-01,IL,opioid,546.0
2018-10-01,IL,opioid,539.0
2018-11-01,IL,opioid,538.0
2018-12-01,IL,opioid,540.0
2019-01-01,IL,opioid,529.0
2019-02-01,IL,opioid,520.0
2019-03-01,IL,opioid,493.0
2019-04-01,IL,opioid,472.0
2019-05-01,IL,opioid,479.0
2019-06-01,IL,opioid,478.0
2019-07-01,IL,opioid,491.0
2019-08-01,IL,opioid,518.0
2019-09-01,IL,opioid,522.0
2019-10-01,IL,opioid,516.0
2019-11-01,IL,opioid,518.0
2019-12-01,IL,opioid,541.0
2020-01-01,IL,opioid,554.0
2020-02-01,IL,opioid,591.0
2020-03-01,IL,opioid,620.0
2020-04-01,IL,opioid,659.0
2020-05-01,IL,opioid,683.0
2020-06-01,IL,opioid,696.0
2020-07-01,IL,opioid,702.0
2020-08-01,IL,opioid,710.0
2020-09-01,IL,opioid,709.0
2020-10-01,IL,opioid,709.0
2020-11-01,IL,opioid,718.0
2020-12-01,IL,opioid,696.0
2021-01-01,IL,opioid,679.0
2021-02-01,IL,opioid,651.0
2021-03-01,IL,opioid,648.0
2021-04-01,IL,opioid,636.0
2021-05-01,IL,opioid,624.0
2021-06-01,IL,opioid,625.0
2021-07-01,IL,opioid,622.0
2021-08-01,IL,opioid,623.0
2021-09-01,IL,opioid,639.0
2021-10-01,IL,opioid,649.0
2021-11-01,IL,opioid,648.0
2021-12-01,IL,opioid,658.0
2022-01-01,IL,opioid,675.0
2022-02-01,IL,opioid,683.0
2022-03-01,IL,opioid,674.0
2022-04-01,IL,opioid,655.0
2022-05-01,IL,opioid,640.0
2022-06-01,IL,opioid,623.0
2022-07-01,IL,opioid,608.0
2022-08-01,IL,opioid,598.0
2022-09-01,IL,opioid,592.0
2022-10-01,IL,opioid,583.0
2022-11-01,IL,opioid,574.0
2022-12-01,IL,opioid,560.0
2023-01-01,IL,opioid,549.0
2023-02-01,IL,opioid,557.0
2023-03-01,IL,opioid,555.0
2023-04-01,IL,opioid,559.0
